Номер<br>ABCnet;Номер Заказа<br>(Дилер);Номер формы выхода;Модель;Версия Модели;Кузов;Цвет Кузова;Двигатель;Kоробка передач;Номер VIN;Версия;Дата заказа;Тип Тек. Рез.;Статус;Пользователь, создавший заказ;Пользователь, зарезервивавший заказ;Дата резервации до;Номер SIV;Отделка Салона;Опции 1;Опции 2;Опции 3;Опции 4;Опции 5;Опции 6;Опции 7;Опции 8;Опции 9;Опции 10;Опции 11;Опции 12;Опции 13;Опции 14;Опции 15;Опции 16;Опции 17;Опции 18;Опции 19;Опции 20;Опции 21;Опции 22;Опции 23;Опции 24;Опции 25;Опции 26;Опции 27;Опции 28;Опции 29;Опции 30;Дата Продажи;Сумма Счета;Номер Заказа Финального Клиента;Дилер;Номер Счета/Накл.;Местонахождение;Идентификационный Номер Покупателя;Тип Оплаты;Ожид.дата доставки;Место доставки;Дополнение;Тип Текущего Резервирования;Тип Предыдущего Резервирования;Год выпуска;Топливо;Комментарии;Subsidiary identification;Last Central DM Action;Dealer estimated delivery date;
50005677;00447589;390426;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;*;J9M0-TERRE DOMBRE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5NCAL32Z0;07/10/2011 14:11:16;SO Cancelled;Заказ отменен;D737659;D737659;;;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;BPF Payment Mode;;3710-ООО "Леонар Авто";07/10/11 15:01<br /> - <i>YES</i><br /> - <span style=color:orange>Vehicle CD Mandatory Option with [Option Name:NIVEAU B SANS MEMOIR] cannot be created. (VN:190)</span><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />22/10/11 04:20<br /> - <i>MODIFIED BY PCR</i><br />22/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />22/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 08:19<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 08:19<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 09:06<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 09:06<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
50005674;00447586;390423;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;*;9VM0-NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5NCAL32Z0;07/10/2011 14:09:58;SO Cancelled;Заказ отменен;D737659;D737659;;;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;BPF Payment Mode;;3710-ООО "Леонар Авто";07/10/11 15:01<br /> - <i>YES</i><br /> - <span style=color:orange>Vehicle CD Mandatory Option with [Option Name:NIVEAU B SANS MEMOIR] cannot be created. (VN:190)</span><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />22/10/11 04:20<br /> - <i>MODIFIED BY PCR</i><br />18/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />18/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />09/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />09/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />09/12/11 11:00<br /> - <i>MODIFIED BY PCR</i><br />09/12/11 11:00<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
50005635;00447547;390384;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;*;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5NCAL32Z0;07/10/2011 14:06:04;SO Cancelled;Заказ отменен;D737659;D737659;;;XWFX-NOIR;RP02 - Колесные диски из алиминиевого сплава;UF01 - ESP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;BPF Payment Mode;;3710-ООО "Леонар Авто";07/10/11 15:01<br /> - <i>YES</i><br /> - <span style=color:orange>Vehicle CD Mandatory Option with [Option Name:NIVEAU B SANS MEMOIR] cannot be created. (VN:190)</span><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />13/10/11 06:18<br /> - <i>MODIFIED BY PCR</i><br />22/10/11 04:20<br /> - <i>MODIFIED BY PCR</i><br />05/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />05/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 08:19<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 08:19<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 09:06<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 09:06<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
50005637;00447549;390386;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;*;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5NCAL32Z0;07/10/2011 14:06:04;SO Cancelled;Заказ отменен;D737659;D737659;;;XWFX-NOIR;RP02 - Колесные диски из алиминиевого сплава;UF01 - ESP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;BPF Payment Mode;;3710-ООО "Леонар Авто";07/10/11 15:01<br /> - <i>YES</i><br /> - <span style=color:orange>Vehicle CD Mandatory Option with [Option Name:NIVEAU B SANS MEMOIR] cannot be created. (VN:190)</span><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />13/10/11 06:18<br /> - <i>MODIFIED BY PCR</i><br />22/10/11 04:20<br /> - <i>MODIFIED BY PCR</i><br />11/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />11/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />08/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />08/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />09/12/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />09/12/11 08:00<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
50005476;00447388;390220;308 T7;308 SKD MV 5D Acc 1.6 120ch MT/ 1PT7A5FCA532BKD0;*;T4M0-BOURRASQUE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;;1PT7A5FCA532Z0;07/10/2011 13:21:49;SO Cancelled;Заказ отменен;D737659;e343862;;;4PFX-NOIR;LE05 - Задние эл.стеклоподъемники;WLRC - Автомагнитола CD RD4+MP3+6динам+упр на рул.колонке;NA01 - Передние сиденья с подогревом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;BPF Payment Mode;;3710-ООО "Леонар Авто";07/10/11 13:31<br /> - <i>YES</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />24/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />24/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 08:19<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 08:19<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 09:07<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 09:07<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
603978;9003;403141;4007 MP;4007 SKD Allure 2.4 4X4 CVT/1PMPSURRMH00BK22;*;9ZM0-NOIR PERLE;2.4L MMC (  02);4 X 4 TRANSMSS CONTI;;1PMPSURRMH009R;05/12/2011 11:12:40;SO Cancelled;Заказ отменен;;;;;QOFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;;;3710-ООО "Леонар Авто";05/12/11 11:16<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 08:19<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 08:19<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 09:10<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 09:10<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
50005673;00447585;390422;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;*;9VM0-NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5NCAL32Z0;07/10/2011 14:09:58;SO Cancelled;Заказ отменен;D737659;D737659;;;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;BPF Payment Mode;;3710-ООО "Леонар Авто";07/10/11 15:01<br /> - <i>YES</i><br /> - <span style=color:orange>Vehicle CD Mandatory Option with [Option Name:NIVEAU B SANS MEMOIR] cannot be created. (VN:190)</span><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />22/10/11 04:20<br /> - <i>MODIFIED BY PCR</i><br />11/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />11/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 08:19<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 08:19<br /> - <i>MODIFIED BY PCR</i><br />13/12/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />13/12/11 08:00<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
50005665;00447577;390414;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;*;P9M5-ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5NCAL32Z0;07/10/2011 14:09:00;SO Cancelled;Заказ отменен;D737659;D737659;;;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;BPF Payment Mode;;3710-ООО "Леонар Авто";07/10/11 15:01<br /> - <i>YES</i><br /> - <span style=color:orange>Vehicle CD Mandatory Option with [Option Name:NIVEAU B SANS MEMOIR] cannot be created. (VN:190)</span><br />08/10/11 04:25<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:25<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:25<br /> - <i>MODIFIED BY PCR</i><br />22/10/11 04:20<br /> - <i>MODIFIED BY PCR</i><br />06/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />06/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 08:19<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 08:19<br /> - <i>MODIFIED BY PCR</i><br />13/12/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />13/12/11 08:00<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
50005651;00447563;390400;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;*;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5NCAL32Z0;07/10/2011 14:06:48;SO Cancelled;Заказ отменен;D737659;D737659;;;XWFX-NOIR;RP02 - Колесные диски из алиминиевого сплава;UF01 - ESP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;BPF Payment Mode;;3710-ООО "Леонар Авто";07/10/11 15:01<br /> - <i>YES</i><br /> - <span style=color:orange>Vehicle CD Mandatory Option with [Option Name:NIVEAU B SANS MEMOIR] cannot be created. (VN:190)</span><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />13/10/11 06:18<br /> - <i>MODIFIED BY PCR</i><br />22/10/11 04:20<br /> - <i>MODIFIED BY PCR</i><br />05/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />05/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />13/12/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />13/12/11 08:00<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
50005634;00447546;390383;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;*;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5NCAL32Z0;07/10/2011 14:06:04;SO Cancelled;Заказ отменен;D737659;D737659;;;XWFX-NOIR;RP02 - Колесные диски из алиминиевого сплава;UF01 - ESP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;BPF Payment Mode;;3710-ООО "Леонар Авто";07/10/11 15:01<br /> - <i>YES</i><br /> - <span style=color:orange>Vehicle CD Mandatory Option with [Option Name:NIVEAU B SANS MEMOIR] cannot be created. (VN:190)</span><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />13/10/11 06:18<br /> - <i>MODIFIED BY PCR</i><br />22/10/11 04:20<br /> - <i>MODIFIED BY PCR</i><br />10/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />10/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 08:19<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 08:19<br /> - <i>MODIFIED BY PCR</i><br />13/12/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />13/12/11 08:00<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
50005638;00447550;390387;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;*;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5NCAL32Z0;07/10/2011 14:06:04;SO Cancelled;Заказ отменен;D737659;D737659;;;XWFX-NOIR;RP02 - Колесные диски из алиминиевого сплава;UF01 - ESP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;BPF Payment Mode;;3710-ООО "Леонар Авто";07/10/11 15:01<br /> - <i>YES</i><br /> - <span style=color:orange>Vehicle CD Mandatory Option with [Option Name:NIVEAU B SANS MEMOIR] cannot be created. (VN:190)</span><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />13/10/11 06:18<br /> - <i>MODIFIED BY PCR</i><br />22/10/11 04:20<br /> - <i>MODIFIED BY PCR</i><br />17/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />17/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />13/12/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />13/12/11 08:00<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
50005529;00447441;390274;308 T7;308 SKD MV 5D Act 1.6 120ch MT / 1PT7A5NCA532BKD0;*;9VM0-NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;;1PT7A5NCA532Z0;07/10/2011 13:34:43;SO Cancelled;Заказ отменен;D737659;D737659;;;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;BPF Payment Mode;;3710-ООО "Леонар Авто";07/10/11 13:45<br /> - <i>YES</i><br /> - <span style=color:orange>Vehicle CD Mandatory Option with [Option Name:NIVEAU B SANS MEMOIR] cannot be created. (VN:190)</span><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />04/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />04/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />08/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />08/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />09/12/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />09/12/11 08:00<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
50005526;00447438;390271;308 T7;308 SKD MV 5D Act 1.6 120ch MT / 1PT7A5NCA532BKD0;*;P9M5-ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;;1PT7A5NCA532Z0;07/10/2011 13:33:24;SO Cancelled;Заказ отменен;D737659;D737659;;;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;BPF Payment Mode;;3710-ООО "Леонар Авто";07/10/11 13:45<br /> - <i>YES</i><br /> - <span style=color:orange>Vehicle CD Mandatory Option with [Option Name:NIVEAU B SANS MEMOIR] cannot be created. (VN:190)</span><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />04/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />04/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />13/12/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />13/12/11 08:00<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
50005518;00447430;390263;308 T7;308 SKD MV 5D Act 1.6 120ch MT / 1PT7A5NCA532BKD0;*;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;;1PT7A5NCA532Z0;07/10/2011 13:31:38;SO Cancelled;Заказ отменен;D737659;D737659;;;XWFX-NOIR;RP02 - Колесные диски из алиминиевого сплава;UF01 - ESP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;BPF Payment Mode;;3710-ООО "Леонар Авто";07/10/11 13:45<br /> - <i>YES</i><br /> - <span style=color:orange>Vehicle CD Mandatory Option with [Option Name:NIVEAU B SANS MEMOIR] cannot be created. (VN:190)</span><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />13/10/11 06:18<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />13/12/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />13/12/11 08:00<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
50005519;00447431;390264;308 T7;308 SKD MV 5D Act 1.6 120ch MT / 1PT7A5NCA532BKD0;*;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;;1PT7A5NCA532Z0;07/10/2011 13:31:38;SO Cancelled;Заказ отменен;D737659;D737659;;;XWFX-NOIR;RP02 - Колесные диски из алиминиевого сплава;UF01 - ESP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;BPF Payment Mode;;3710-ООО "Леонар Авто";07/10/11 13:45<br /> - <i>YES</i><br /> - <span style=color:orange>Vehicle CD Mandatory Option with [Option Name:NIVEAU B SANS MEMOIR] cannot be created. (VN:190)</span><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />13/10/11 06:18<br /> - <i>MODIFIED BY PCR</i><br />04/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />04/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 08:19<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 08:19<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 09:06<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 09:06<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
50005502;00447414;390246;308 T7;308 SKD MV 5D Acc 1.6 120ch AT / 1PT7A5FCAL32BKD0;*;9VM0-NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5FCAL32Z0;07/10/2011 13:26:09;SO Cancelled;Заказ отменен;D737659;e343862;;;4PFX-NOIR;LE05 - Задние эл. стеклоподъёмники;WLRC - Автомагнитола CD RD4+MP3+6динам+упр на рул.колонке;NA01 - Передние сиденья с подогревом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;BPF Payment Mode;;3710-ООО "Леонар Авто";07/10/11 13:31<br /> - <i>YES</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />24/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />24/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 08:19<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 08:19<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 09:07<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 09:07<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
50005438;00447350;390182;308 T7;308 SKD MV 5D Acc 1.6 120ch MT/ 1PT7A5FCA532BKD0;*;VGM0-VAPOR GREY;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;;1PT7A5FCA532Z0;07/10/2011 13:19:38;SO Cancelled;Заказ отменен;D737659;e343862;;;4PFX-NOIR;LE05 - Задние эл.стеклоподъемники;WLRC - Автомагнитола CD RD4+MP3+6динам+упр на рул.колонке;NA01 - Передние сиденья с подогревом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;BPF Payment Mode;;3710-ООО "Леонар Авто";07/10/11 13:31<br /> - <i>YES</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />24/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />24/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 08:19<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 08:19<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 09:07<br /> - <i>MODIFIED BY PCR</i><br />12/12/11 09:07<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
50003228;00445148;387886;3008 TB;3008 ACTIVE MT5 120hp / 1PTBSYHCA532A0D0;CROSS OVER 5 PORTES;9VM0-NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;VF30U5FS0BS317135;1PTBSYHCA5329R;06/10/2011 15:02:47;Final Customer Order;Продан клиенту;D737659;D737659;;RC183247;9ZFX-NOIR;OK01 - Панорамная крыша Cielo;RG03 - RG03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19/12/2011;;;RU3710R;F-00378290;Продан клиенту;3710_7504499426;BPF Payment Mode;02/12/2011;3710-ООО "Леонар Авто";06/10/11 13:45<br /> - <i>YES</i><br />07/10/11 04:16<br /> - <i>MODIFIED BY PCR</i><br />07/10/11 04:16<br /> - <i>MODIFIED BY PCR</i><br />11/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />11/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />11/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />11/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />28/11/11 10:23<br /> - <i>MODIFIED BY PCR</i><br />28/11/11 10:23<br /> - <i>MODIFIED BY PCR</i><br />29/11/11 14:25<br /> - <i>MODIFIED BY PCR</i><br />29/11/11 14:25<br /> - <i>MODIFIED BY PCR</i><br />19/12/11 15:00<br /> - <i>YES</i>;Final Customer Order;SO-FCO in production;2011;02;;;;In Dealership;
50007489;00450303;396557;3008 TB;3008 ACTIVE MT6 150 hp / 1PTBSYHCC632A0D0;CROSS OVER 5 PORTES;N9M6-BLANC NACRE;EP6CDT 1598 4 CYL E (  02);MANUAL 6-SPEED;VF30U5FV8BS330816;1PTBSYHCC632A0;01/11/2011 11:02:32;Final Customer Order;Продан дилеру;D737659;D737659;;RC187332;9ZFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00380464;Продан дилеру;3710_7510820978;BPF Payment Mode;16/12/2011;3710-ООО "Леонар Авто";01/11/11 10:00<br /> - <i>YES</i><br />01/11/11 15:35<br /> - <i>MODIFIED BY PCR</i><br />01/11/11 15:35<br /> - <i>MODIFIED BY PCR</i><br />04/11/11 04:19<br /> - <i>MODIFIED BY PCR</i><br />04/11/11 04:19<br /> - <i>MODIFIED BY PCR</i><br />24/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />24/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />24/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />24/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />06/12/11 20:31<br /> - <i>MODIFIED BY PCR</i><br />06/12/11 20:31<br /> - <i>MODIFIED BY PCR</i><br />09/12/11 14:35<br /> - <i>MODIFIED BY PCR</i><br />09/12/11 14:35<br /> - <i>MODIFIED BY PCR</i>;Final Customer Order;SO-FCO in production;2011;02;;;;In Dealership;
