Номер<br>ABCnet;Номер Заказа<br>(Дилер);Номер формы выхода;Модель;Версия Модели;Кузов;Цвет Кузова;Двигатель;Kоробка передач;Номер VIN;Версия;Дата заказа;Тип Тек. Рез.;Статус;Пользователь, создавший заказ;Пользователь, зарезервивавший заказ;Дата резервации до;Номер SIV;Отделка Салона;Опции 1;Опции 2;Опции 3;Опции 4;Опции 5;Опции 6;Опции 7;Опции 8;Опции 9;Опции 10;Опции 11;Опции 12;Опции 13;Опции 14;Опции 15;Опции 16;Опции 17;Опции 18;Опции 19;Опции 20;Опции 21;Опции 22;Опции 23;Опции 24;Опции 25;Опции 26;Опции 27;Опции 28;Опции 29;Опции 30;Дата Продажи;Сумма Счета;Номер Заказа Финального Клиента;Дилер;Номер Счета/Накл.;Местонахождение;Идентификационный Номер Покупателя;Тип Оплаты;Ожид.дата доставки;Место доставки;Дополнение;Тип Текущего Резервирования;Тип Предыдущего Резервирования;Год выпуска;Топливо;Комментарии;Subsidiary identification;Last Central DM Action;Dealer estimated delivery date;
533595;9002;370452;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM008175;1PT7A5NCAL329Q;05/05/2011 15:32:08;Final Customer Order;Продан клиенту;;D762169;;RC162185;XWFX-NOIR;RP02 - RP02;UF01 - UF01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/09/2011;;;RU3710R;F-00356948;Продан клиенту;R3710RU_7504453437;Bank Guarantee (BG);22/07/2011;3710-ООО "Леонар Авто";22/09/11 11:30<br /> - <i>YES</i><br />22/09/11 15:31<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
532040;9002;368341;308 T7;308 SKD MV 5D Acc 1.6 120ch AT / 1PT7A5FCAL32BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM004891;1PT7A5FCAL329Q;11/03/2011 15:32:08;Final Customer Order;Продан клиенту;;D737653;;RC155726;4PFX-NOIR;NA01 - NA01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/09/2011;;;RU3710R;F-00354481;Продан клиенту;RU3710R_7510810866;Bank Guarantee (BG);06/05/2011;3710-ООО "Леонар Авто";15/09/11 11:30<br /> - <i>YES</i><br />22/09/11 15:31<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
541578;9002;380143;308 T7;308 SKD MV 5D Acc 1.6 120ch AT / 1PT7A5FCAL32BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM009525;1PT7A5FCAL329Q;08/06/2011 13:16:41;Final Customer Order;Продан клиенту;;D737653;;RC166078;4PFX-NOIR;LE05 - LE05;WLRC - WLRC;NA01 - NA01;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/09/2011;;;RU3710R;F-00363598;Продан клиенту;RU3710R_7503815412;Bank Guarantee (BG);19/08/2011;3710-ООО "Леонар Авто";15/09/11 12:45<br /> - <i>YES</i><br />22/09/11 13:15<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
540500;9002;378972;308 T7;308 SKD MV SPORTIUM 1.6 AT (120 hp)/1PT7A5NCAL32JUD0;Hatchback 5 Doors;P9M5-ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM010740;1PT7A5NCAL329S;08/06/2011 13:01:41;Final Customer Order;Продан клиенту;;D737660;;RC167041;XWFJ-ROUGE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/09/2011;;;RU3710R;F-00362998;Продан клиенту;RU3710R_7500275807;Bank Guarantee (BG);26/08/2011;3710-ООО "Леонар Авто";21/09/11 19:21<br /> - <i>YES</i><br />22/09/11 13:00<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
541744;9002;380328;308 T7;308 SKD MV SPORTIUM 1.6 AT (120 hp)/1PT7A5NCAL32JUD0;Hatchback 5 Doors;9VM0-NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM007331;1PT7A5NCAL329S;06/04/2011 11:16:48;Final Customer Order;Продан клиенту;;D737653;;RC159065;XWFJ-ROUGE;UF01 - UF01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/09/2011;;;RU3710R;F-00363821;Продан клиенту;RU3710R_3797023975;Bank Guarantee (BG);01/07/2011;3710-ООО "Леонар Авто";15/09/11 12:15<br /> - <i>YES</i><br />22/09/11 11:15<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
559253;3710;384769;3008 TB;3008 ACTIVE AT6 / 1PTBSYHCUM32A0C0;*;9VM0-NOIR PERLA NERA;EP6CDT MD 112KW 1598 (  02);AUTOMATIC 6-SPEED;;1PTBSYHCUM32A0;20/09/2011 11:56:34;SO Cancelled;Заказ отменен;;;;;2YFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;;;3710-ООО "Леонар Авто";;SO Cancelled;SO in production;*;02;;;;;
542427;9001;381035;Партнер M5;Partner VP XR 1.4 (karsan) / 1PM5GFTS1532A050/10;Van;WPP0-BLANC BANQUISE;TU3A  1360CC  75HP  E (  02);MANUAL 5-SPEED;VF3GJKFWCBX509694;1PM5GFTS1532A050/10;14/04/2011 07:10:00;SO (fixed);Продан дилеру;;;;CH598745;VHFZ-NOIR;RE01 - RE01;WD05 - WD05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00364223;Продан дилеру;;Bank Guarantee (BG);29/07/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
541745;9002;380329;308 T7;308 SKD MV Access 1.6 120ch AT / 1PT7A5FCAL32I9D0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM011127;1PT7A5FCAL32I9;08/06/2011 07:07:50;SO (fixed);Продан дилеру;;;;RC165548;4PFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00363822;Продан дилеру;;Bank Guarantee (BG);02/09/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
541746;9002;380330;308 T7;308 SKD MV Access 1.6 120ch AT / 1PT7A5FCAL32I9D0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM010804;1PT7A5FCAL32I9;08/06/2011 07:07:50;SO (fixed);Продан дилеру;;;;RC165535;4PFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00363823;Продан дилеру;;Bank Guarantee (BG);02/09/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
541747;9002;380331;308 T7;308 SKD MV Access 1.6 120ch AT / 1PT7A5FCAL32I9D0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM011202;1PT7A5FCAL32I9;08/06/2011 07:07:50;SO (fixed);Продан дилеру;;;;RC165557;4PFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00363824;Продан дилеру;;Bank Guarantee (BG);02/09/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
540502;9002;378974;308 T7;308 SKD MV 5D Acc 1.6 120ch AT / 1PT7A5FCAL32BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM009337;1PT7A5FCAL329Q;08/06/2011 07:06:12;SO (fixed);Продан дилеру;;;;RC168261;4PFX-NOIR;NA01 - NA01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00363259;Продан дилеру;;Bank Guarantee (BG);19/08/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
539540;00403460;377815;308 T7;308 SKD 5D Premium 1.6 MT5 (120hp) e5;Hatchback 5 Doors;9HM0-GRIS THORIUM;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0BM002333;1PT7A5NCA532BK;30/12/2010 07:05:46;SO (fixed);Продан дилеру;;;;RC146606;XWFX-NOIR;YQ01 - YQ01;RP02 - RP02;WA60 - WA60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00361882;Продан дилеру;;;18/02/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
538864;3000;377012;Партнер M5;Partner VP XR 1.4 (karsan) / 1PM5GFTS1532A050/10;Van;ZWM0-GRIS FER;TU3A  1360CC  75HP  E (  02);MANUAL 5-SPEED;VF3GJKFWCBX506137;1PM5GFTS1532A050/10;14/01/2011 07:04:59;SO (fixed);Продан дилеру;;;;CH585008;VHFZ-NOIR;NA01 - NA01;RE01 - RE01;WD05 - WD05;WE61 - WE61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00361219;Продан дилеру;;Bank Guarantee (BG);20/05/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
538326;9002;376345;308 T7;308 SKD MV 5D Acc 1.6 120ch AT / 1PT7A5FCAL32BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM008147;1PT7A5FCAL329Q;11/03/2011 07:04:25;Final Customer Order;Продан дилеру;;D737653;;RC155705;4PFX-NOIR;LE05 - LE05;WLRC - WLRC;NA01 - NA01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00361095;Продан дилеру;RU3710R_7507190467;Bank Guarantee (BG);22/07/2011;3710-ООО "Леонар Авто";15/09/11 12:01<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
537936;9002;375924;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;Hatchback 5 Doors;T4M0-BOURRASQUE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM010234;1PT7A5NCAL329Q;08/06/2011 07:03:58;SO (fixed);Продан дилеру;;;;RC166564;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00361085;Продан дилеру;;Bank Guarantee (BG);26/08/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
536021;9002;373680;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;9ZM0-NOIR PERLE;2.4L MMC (  02);4 X 4 TRANSMSS CONTI;Z8TVUSFZFBM951103;1PMPSUMRMH00BK;21/03/2011 07:02:32;SO (fixed);Продан дилеру;;;;RC156893;XAFX-NOIR;RP07 - RP07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00361360;Продан дилеру;;;26/08/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
536020;9002;373679;4007 MP;4007 SKD Allure  2.4 4*4 CVT/1PMPSURRMH00BK;S.U.V.;H4P0-BLANC ANTARTIQUE;2.4L MMC (  02);4 X 4 TRANSMSS CONTI;Z8TVUSFZFBM951063;1PMPSURRMH00BK;21/02/2011 07:02:32;SO (fixed);Продан дилеру;;;;RC153888;QOFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00361359;Продан дилеру;;;26/08/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
535834;9002;373451;308 T7;308 SKD MV 5D Acc 1.6 120ch AT / 1PT7A5FCAL32BKD0;Hatchback 5 Doors;P9M5-ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM006488;1PT7A5FCAL329Q;06/04/2011 07:02:26;SO (fixed);Продан дилеру;;;;RC158199;4PFX-NOIR;LE05 - LE05;WLRC - WLRC;NA01 - NA01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00359805;Продан дилеру;;Bank Guarantee (BG);24/06/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
535682;9002;373260;308 T7;308 SKD MV 5D Acc 1.6 120ch AT / 1PT7A5FCAL32BKD0;Hatchback 5 Doors;P9M5-ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM006486;1PT7A5FCAL329Q;06/04/2011 07:02:23;SO (fixed);Продан дилеру;;;;RC158191;4PFX-NOIR;LE05 - LE05;WLRC - WLRC;NA01 - NA01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00359581;Продан дилеру;;Bank Guarantee (BG);17/06/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
535683;9002;373261;308 T7;308 SKD MV 5D Acc 1.6 120ch AT / 1PT7A5FCAL32BKD0;Hatchback 5 Doors;VGM0-VAPOR GREY;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM004786;1PT7A5FCAL329Q;11/03/2011 07:02:23;SO (fixed);Продан дилеру;;;;RC155629;4PFX-NOIR;LE05 - LE05;WLRC - WLRC;NA01 - NA01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00359582;Продан дилеру;;Bank Guarantee (BG);13/05/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
535684;9002;373262;308 T7;308 SKD MV 5D Acc 1.6 120ch MT/ 1PT7A5FCA532BKD0;Hatchback 5 Doors;J9M0-METVB TERRE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0BM004713;1PT7A5FCA5329Q;11/03/2011 07:02:23;SO (fixed);Продан дилеру;;;;RC155463;4PFX-NOIR;NA01 - NA01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00359583;Продан дилеру;;Bank Guarantee (BG);13/05/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
535337;9002;372836;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;Hatchback 5 Doors;9VM0-NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM007967;1PT7A5NCAL329Q;05/05/2011 07:02:14;SO (fixed);Продан дилеру;;;;RC162624;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00358869;Продан дилеру;;Bank Guarantee (BG);15/07/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
535062;9002;372445;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;Hatchback 5 Doors;9HM0-GRIS THORIUM;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM008722;1PT7A5NCAL329Q;08/06/2011 07:02:08;SO (fixed);Продан дилеру;;;;RC166460;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00358576;Продан дилеру;;Bank Guarantee (BG);29/07/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
534775;9002;372040;308 T7;308 SKD MV 5D Act 1.6 120ch MT / 1PT7A5NCA532BKD0;Hatchback 5 Doors;9HM0-GRIS THORIUM;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0BM006284;1PT7A5NCA5329Q;06/04/2011 07:01:56;SO (fixed);Продан дилеру;;;;RC158506;6LFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00358317;Продан дилеру;;Bank Guarantee (BG);10/06/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
534770;9002;372035;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;Hatchback 5 Doors;9VM0-NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM008030;1PT7A5NCAL329Q;05/05/2011 07:01:55;SO (fixed);Продан дилеру;;;;RC162636;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00358312;Продан дилеру;;Bank Guarantee (BG);15/07/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
534771;9002;372036;308 T7;308 SKD MV 5D Acc 1.6 120ch AT / 1PT7A5FCAL32BKD0;Hatchback 5 Doors;U5M0-BLEU PHILAE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM007023;1PT7A5FCAL329Q;05/05/2011 07:01:55;SO (fixed);Продан дилеру;;;;RC161944;4PFX-NOIR;NA01 - NA01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00358313;Продан дилеру;;Bank Guarantee (BG);24/06/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
534772;9002;372037;308 T7;308 SKD MV 5D Acc 1.6 120ch AT / 1PT7A5FCAL32BKD0;Hatchback 5 Doors;U5M0-BLEU PHILAE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM006873;1PT7A5FCAL329Q;05/05/2011 07:01:55;SO (fixed);Продан дилеру;;;;RC161801;4PFX-NOIR;LE05 - LE05;WLRC - WLRC;NA01 - NA01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00358314;Продан дилеру;;Bank Guarantee (BG);24/06/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
534674;3710;371907;3008 TB;3008 ACTIVE MT6 150 hp/1PTBSYHCC632ORC0;CROSS OVER 5 PORTES;N9M6-BLANC NACRE;EP6CDT 1598 4 CYL E (  02);MANUAL 6-SPEED;VF30U5FN8BS239901;1PTBSYHCC6329Q;05/05/2011 07:01:54;Final Customer Order;Продан дилеру;;;;RC163253;2YFX-NOIR;LE05 - LE05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00362649;Продан дилеру;3710_3905019765;;02/09/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2011;02;;;;In Dealership;
534616;9002;371833;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;Hatchback 5 Doors;9HM0-GRIS THORIUM;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM007948;1PT7A5NCAL329Q;05/05/2011 07:01:53;SO (fixed);Продан дилеру;;;;RC162707;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00358182;Продан дилеру;;Bank Guarantee (BG);15/07/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
534618;9002;371835;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;Hatchback 5 Doors;U5M0-BLEU PHILAE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM008160;1PT7A5NCAL329Q;05/05/2011 07:01:53;SO (fixed);Продан дилеру;;;;RC162169;XWFX-NOIR;RP02 - RP02;UF01 - UF01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00358184;Продан дилеру;;Bank Guarantee (BG);22/07/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
534199;9002;371267;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;Hatchback 5 Doors;T4M0-BOURRASQUE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM008835;1PT7A5NCAL329Q;08/06/2011 07:01:45;SO (fixed);Продан дилеру;;;;RC166560;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00357547;Продан дилеру;;Bank Guarantee (BG);29/07/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
534200;9002;371268;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;Hatchback 5 Doors;P9M5-ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM008413;1PT7A5NCAL329Q;05/05/2011 07:01:45;SO (fixed);Продан дилеру;;;;RC162178;XWFX-NOIR;RP02 - RP02;UF01 - UF01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00357548;Продан дилеру;;Bank Guarantee (BG);29/07/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
534202;9002;371270;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;Hatchback 5 Doors;9HM0-GRIS THORIUM;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM007956;1PT7A5NCAL329Q;05/05/2011 07:01:45;SO (fixed);Продан дилеру;;;;RC162589;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00357732;Продан дилеру;;Bank Guarantee (BG);15/07/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
532067;9002;368383;4007 MP;4007 SKD Active  2.0 4*4 CVT/1PMPSUMRPH00BK;S.U.V.;N4M0-BRUN MANGARO;2.0L MMC (  02);4 X 4 TRANSMSS CONTI;Z8TVUAFZFBM950813;1PMPSUMRPH00BK;21/02/2011 07:01:23;SO (fixed);Продан дилеру;;;;RC153719;XAFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00354668;Продан дилеру;;;08/07/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
528676;9002;364090;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;9ZM0-NOIR PERLE;2.4L MMC (  02);4 X 4 TRANSMSS CONTI;Z8TVUSFZFBM950782;1PMPSUMRMH00BK;20/01/2011 07:00:06;SO (fixed);Продан дилеру;;;;RC149144;XAFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00352288;Продан дилеру;;;01/07/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
526255;00428246;360745;Партнер B9;Partner B9  VP1 ACCESS 90 hp / 1PB9AFCFJ532A014;Minivan;XYP0-NOIR ONYX;TU5JP4B   1587   ESS (  02);MANUAL 5-SPEED;VF37JNFRCBJ735792;1PB9AFCFJ5329R;09/06/2011 06:59:15;Final Customer Order;Продан дилеру;;;;RC169077;YMFZ-GRIS 4;RE01 - RE01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00363737;Продан дилеру;3710_7507169414;Bank Guarantee (BG);02/09/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2011;02;;;;In Dealership;
526165;00428161;360608;Партнер B9;Partner B9  VP1 ACCESS 90 hp / 1PB9AFCFJ532A014;Minivan;WPP0-BLANC BANQUISE;TU5JP4B   1587   ESS (  02);MANUAL 5-SPEED;VF37JNFRCBJ732099;1PB9AFCFJ5329R;09/06/2011 06:59:14;Final Customer Order;Продан дилеру;;;;RC169070;YMFZ-GRIS 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00362763;Продан дилеру;3710_3905019765;Bank Guarantee (BG);02/09/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2011;02;;;;In Dealership;
520993;январь;353588;308 T7;308 SKD 5D Confort Pack 1.6 AT (120hp) e5;Hatchback 5 Doors;P9M5-ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM001879;1PT7A5FCAL32BK;06/12/2010 06:58:56;SO (fixed);Продан дилеру;;;;RC144745;4PFX-NOIR;PR01 - PR01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21/06/2011;;;RU3710R;F-00341916;Продан дилеру;;Bank Guarantee (BG);18/02/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;02;;;;In Dealership;
512832;00411698;341801;Боксер;FgTI 333 L2H1(120hp) / 2PU93EHDG609A070 / 10;FRG. EMP.MOYEN H1 14;WPP0-BLANC BANQUISE;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YBBMFB11986488;2PU93EHDG609A070 / 10;01/03/2011 06:58:45;SO (fixed);Продан дилеру;;;;RC153947;RYFY-GRIS 3;JO01 - JO01;RK04 - RK04;FX01 - FX01;PE03 - PE03;PX05 - PX05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00345023;Продан дилеру;;Bank Guarantee (BG);20/05/2011;3710-ООО "Леонар Авто";;SO (fixed);;2011;01;;;;In Dealership;
535399;3710;372904;Боксер;FgTl 335 L3H2(120hp) / 2PU95KHDG609A080;FRG. EMP.LONG H2 16;WPP0-BLANC BANQUISE;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YCBMFC12048172;2PU95KHDG6099T;29/04/2011 13:31:48;Final Customer Order;Продан клиенту;;D746548;;RC161361;VMFZ-GRIS 4;RK04 - RK04;FX01 - FX01;LL02 - LL02;PE03 - PE03;PX05 - PX05;;;;;;;;;;;;;;;;;;;;;;;;;;21/09/2011;;;RU3710R;F-00364936;Продан клиенту;3710_3905019765;;12/08/2011;3710-ООО "Леонар Авто";16/09/11 11:00<br /> - <i>MODIFIED BY PCR</i><br />16/09/11 11:00<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 10:45<br /> - <i>YES</i><br />21/09/11 13:30<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
534613;9002;371830;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;Hatchback 5 Doors;9HM0-GRIS THORIUM;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM008195;1PT7A5QCAL329Q;05/05/2011 10:16:49;Final Customer Order;Продан клиенту;;D737653;;RC162782;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21/09/2011;;;RU3710R;F-00358176;Продан клиенту;RU3710R_7503717244;Bank Guarantee (BG);22/07/2011;3710-ООО "Леонар Авто";15/09/11 12:15<br /> - <i>YES</i><br />21/09/11 10:15<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
