Номер<br>ABCnet;Номер Заказа<br>(Дилер);Номер формы выхода;Модель;Версия Модели;Кузов;Цвет Кузова;Двигатель;Kоробка передач;Номер VIN;Версия;Дата заказа;Тип Тек. Рез.;Статус;Пользователь, создавший заказ;Пользователь, зарезервивавший заказ;Дата резервации до;Номер SIV;Отделка Салона;Опции 1;Опции 2;Опции 3;Опции 4;Опции 5;Опции 6;Опции 7;Опции 8;Опции 9;Опции 10;Опции 11;Опции 12;Опции 13;Опции 14;Опции 15;Опции 16;Опции 17;Опции 18;Опции 19;Опции 20;Опции 21;Опции 22;Опции 23;Опции 24;Опции 25;Опции 26;Опции 27;Опции 28;Опции 29;Опции 30;Дата Продажи;Сумма Счета;Номер Заказа Финального Клиента;Дилер;Номер Счета/Накл.;Местонахождение;Идентификационный Номер Покупателя;Тип Оплаты;Ожид.дата доставки;Место доставки;Дополнение;Тип Текущего Резервирования;Тип Предыдущего Резервирования;Год выпуска;Топливо;Комментарии;Subsidiary identification;Last Central DM Action;Dealer estimated delivery date;
625846;9001;406448;Боксер;FgTI 440 L4H2(120hp)/Line22_base;FRG. EMP.RALLON H2 2;WPP0-Белый;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12106305;2PU97MHDG6099V;22/12/2011 15:02:53;Final Customer Order;Продан клиенту;;D746548;;RC176876;VMFZ-Черная ткань;FX01 - Защита картера двигателя;HC08 - Отсутствие хронотахографа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20/02/2012;;;RU3710R;F-00391161;Продан клиенту;RU3710R_7510825200;;02/12/2011;3710-ООО "Леонар Авто";16/02/12 14:19<br /> - <i>MODIFIED BY PCR</i><br />16/02/12 14:19<br /> - <i>MODIFIED BY PCR</i><br />16/02/12 14:19<br /> - <i>MODIFIED BY PCR</i><br />20/02/12 15:00<br /> - <i>YES</i><br />20/02/12 16:00<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
625844;9001;406447;Боксер;FgTI 440 L4H2(120hp)/Line22_base;FRG. EMP.RALLON H2 2;WPP0-Белый;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12106336;2PU97MHDG6099V;22/12/2011 15:02:32;Final Customer Order;Продан клиенту;;D746548;;RC176873;VMFZ-Черная ткань;FX01 - Защита картера двигателя;HC08 - Отсутствие хронотахографа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21/02/2012;;;RU3710R;F-00391160;Продан клиенту;RU3710R_5600139572;;02/12/2011;3710-ООО "Леонар Авто";16/02/12 14:19<br /> - <i>MODIFIED BY PCR</i><br />16/02/12 14:19<br /> - <i>MODIFIED BY PCR</i><br />16/02/12 14:19<br /> - <i>MODIFIED BY PCR</i><br />20/02/12 15:00<br /> - <i>YES</i><br />21/02/12 15:01<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
625842;9001;406446;Боксер;FgTI 440 L4H2(120hp)/Line22_base;FRG. EMP.RALLON H2 2;WPP0-Белый;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12106591;2PU97MHDG6099V;22/12/2011 15:02:12;Final Customer Order;Продан клиенту;;D746548;;RC176872;VMFZ-Черная ткань;FX01 - Защита картера двигателя;HC08 - Отсутствие хронотахографа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30/03/2012;;;RU3710R;F-00398181;Продан клиенту;RU3710R_7507070138;;02/12/2011;3710-ООО "Леонар Авто";30/03/12 14:25<br /> - <i>MODIFIED BY PCR</i><br />30/03/12 14:25<br /> - <i>MODIFIED BY PCR</i><br />30/03/12 14:25<br /> - <i>MODIFIED BY PCR</i><br />30/03/12 15:15<br /> - <i>YES</i><br />30/03/12 15:46<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
643691;9001;409882;Боксер;FgTI 440 L4H2(120hp) / NN Mg;FRG. EMP.RALLON H2 2;WPP0-Белый;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12115365;2PU97MHDG6099X;11/01/2012 11:53:37;Final Customer Order;Продан клиенту;;D746548;;RC181620;VMFZ-Черная ткань;FX01 - Защита картера двигателя;HC08 - Отсутствие хронотахографа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31/01/2012;;;RU3710R;F-00386244;Продан клиенту;RU3710R_7597034273;;23/12/2011;3710-ООО "Леонар Авто";18/01/12 14:15<br /> - <i>MODIFIED BY PCR</i><br />18/01/12 14:15<br /> - <i>MODIFIED BY PCR</i><br />18/01/12 14:15<br /> - <i>MODIFIED BY PCR</i><br />30/01/12 13:00<br /> - <i>YES</i><br />31/01/12 12:15<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2012;01;;;;In Dealership;
625840;9001;406445;Боксер;FgTI 440 L4H2(120hp)/Line22_base;FRG. EMP.RALLON H2 2;WPP0-Белый;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12106261;2PU97MHDG6099V;22/12/2011 15:01:49;Final Customer Order;Продан клиенту;;D746546;;RC176867;VMFZ-Черная ткань;FX01 - Защита картера двигателя;HC08 - Отсутствие хронотахографа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16/03/2012;;;RU3710R;F-00395146;Продан клиенту;RU3710R_7504504897;;02/12/2011;3710-ООО "Леонар Авто";13/03/12 14:31<br /> - <i>MODIFIED BY PCR</i><br />13/03/12 14:31<br /> - <i>MODIFIED BY PCR</i><br />13/03/12 14:31<br /> - <i>MODIFIED BY PCR</i><br />16/03/12 19:00<br /> - <i>YES</i><br />16/03/12 19:30<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
617339;9003;404985;W2 EUROPE;508 ACTIVE 1,6 Vti 150ch BVA / 1PW2A4LCLM32JGB0;Sedan 4 Doors;N9M6-Белый перламутр;EP6CDT M 1598 4 C E (  02);AUTOMATIC 6-SPEED;VF38D5FEABL096890;1PW2A4LCLM32JG;15/12/2011 16:08:22;Final Customer Order;Продан клиенту;;D737653;;RC185596;3FFX-Черная кожа+ткань (Marston);WLMU - Навигационная система;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26/01/2012;;;RU3710R;F-00381775;Продан клиенту;RU3710R_7447098870;;30/12/2011;3710-ООО "Леонар Авто";15/12/11 16:22<br /> - <i>MODIFIED BY PCR</i><br />15/12/11 16:22<br /> - <i>MODIFIED BY PCR</i><br />15/12/11 16:22<br /> - <i>MODIFIED BY PCR</i><br />24/01/12 11:15<br /> - <i>YES</i><br />26/01/12 16:00<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
615992;3710;404722;Партнер M5;Partner VU 800 TOLE 1.4E (karsan) / 2PM5ZVTS1532A050/10;Van;WPP0-Белый;TU3A  1360CC  75HP  E (  02);MANUAL 5-SPEED;VF3GCKFWCBX515361;2PM5ZVTS1532A050/10;14/12/2011 10:29:27;Final Customer Order;Продан клиенту;;D746546;;CH608878;N0FZ-GRIS 4;PX05 - Перегородка цельнометаллическая сплошная;RE01 - Кондиционер;WD05 - WD05;;;;;;;;;;;;;;;;;;;;;;;;;;;;29/02/2012;;;RU3710R;F-00383390;Продан клиенту;RU3710R_6509650433;;13/01/2012;3710-ООО "Леонар Авто";23/12/11 18:23<br /> - <i>MODIFIED BY PCR</i><br />23/12/11 18:23<br /> - <i>MODIFIED BY PCR</i><br />23/12/11 18:23<br /> - <i>MODIFIED BY PCR</i><br />29/02/12 17:00<br /> - <i>YES</i><br />29/02/12 17:31<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
610795;9001;404321;Боксер;FgTI 440 L4H2(120hp)/Line22_base;FRG. EMP.RALLON H2 2;WPP0-Белый;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12081730;2PU97MHDG6099V;09/12/2011 15:11:36;Final Customer Order;Продан клиенту;;D746546;;RC175062;VMFZ-Черная ткань;FX01 - Защита картера двигателя;HC08 - Отсутствие хронотахографа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16/03/2012;;;RU3710R;F-00395370;Продан клиенту;RU3710R_7506001576;;21/10/2011;3710-ООО "Леонар Авто";14/03/12 14:28<br /> - <i>MODIFIED BY PCR</i><br />14/03/12 14:28<br /> - <i>MODIFIED BY PCR</i><br />14/03/12 14:28<br /> - <i>MODIFIED BY PCR</i><br />16/03/12 19:00<br /> - <i>YES</i><br />16/03/12 19:30<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
610793;9001;404320;Боксер;FgTI 440 L4H2(120hp)/Line22_base;FRG. EMP.RALLON H2 2;WPP0-Белый;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12081644;2PU97MHDG6099V;09/12/2011 15:11:14;Final Customer Order;Продан клиенту;;D746548;;RC174923;VMFZ-Черная ткань;FX01 - Защита картера двигателя;HC08 - Отсутствие хронотахографа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15/02/2012;;;RU3710R;F-00390789;Продан клиенту;RU3710R_7447068058;;21/10/2011;3710-ООО "Леонар Авто";14/02/12 18:19<br /> - <i>MODIFIED BY PCR</i><br />14/02/12 18:19<br /> - <i>MODIFIED BY PCR</i><br />14/02/12 18:19<br /> - <i>MODIFIED BY PCR</i><br />15/02/12 10:00<br /> - <i>YES</i><br />15/02/12 14:00<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
610791;9001;404319;Боксер;FgTI 440 L4H2(120hp)/Line22_base;FRG. EMP.RALLON H2 2;WPP0-Белый;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12081509;2PU97MHDG6099V;09/12/2011 15:10:58;Final Customer Order;Продан клиенту;;D746548;;RC174859;VMFZ-Черная ткань;FX01 - Защита картера двигателя;HC08 - Отсутствие хронотахографа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27/01/2012;;;RU3710R;F-00386229;Продан клиенту;RU3710R_7447167877;;21/10/2011;3710-ООО "Леонар Авто";18/01/12 14:14<br /> - <i>MODIFIED BY PCR</i><br />18/01/12 14:14<br /> - <i>MODIFIED BY PCR</i><br />18/01/12 14:14<br /> - <i>MODIFIED BY PCR</i><br />20/01/12 10:15<br /> - <i>YES</i><br />27/01/12 13:30<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
610797;9001;404322;Боксер;FgTI 440 L4H2(120hp)/Line22_base;FRG. EMP.RALLON H2 2;WPP0-Белый;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12081707;2PU97MHDG6099V;09/12/2011 15:11:52;Final Customer Order;Продан клиенту;;D746548;;RC175056;VMFZ-Черная ткань;FX01 - Защита картера двигателя;HC08 - Отсутствие хронотахографа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14/02/2012;;;RU3710R;F-00389977;Продан клиенту;RU3710R_7504466590;;21/10/2011;3710-ООО "Леонар Авто";08/02/12 18:12<br /> - <i>MODIFIED BY PCR</i><br />08/02/12 18:12<br /> - <i>MODIFIED BY PCR</i><br />08/02/12 18:12<br /> - <i>MODIFIED BY PCR</i><br />14/02/12 11:00<br /> - <i>YES</i><br />14/02/12 13:01<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
605460;9001;403726;Боксер;FgTI 440 L4H2(120hp)/Line22_base;FRG. EMP.RALLON H2 2;WPP0-Белый;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12101931;2PU97MHDG6099V;06/12/2011 11:36:34;Final Customer Order;Продан клиенту;;D746548;;RC176814;VMFZ-Черная ткань;FX01 - Защита картера двигателя;HC08 - Отсутствие хронотахографа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31/01/2012;;;RU3710R;F-00381114;Продан клиенту;RU3710R_7504489340;;18/11/2011;3710-ООО "Леонар Авто";13/12/11 14:32<br /> - <i>MODIFIED BY PCR</i><br />13/12/11 14:32<br /> - <i>MODIFIED BY PCR</i><br />13/12/11 14:32<br /> - <i>MODIFIED BY PCR</i><br />30/01/12 13:00<br /> - <i>YES</i><br />31/01/12 12:15<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
605462;9001;403727;Боксер;FgTI 440 L4H2(120hp)/Line22_base;FRG. EMP.RALLON H2 2;WPP0-Белый;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12103514;2PU97MHDG6099V;06/12/2011 11:37:04;Final Customer Order;Продан клиенту;;D746548;;RC176808;VMFZ-Черная ткань;FX01 - Защита картера двигателя;HC08 - Отсутствие хронотахографа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27/01/2012;;;RU3710R;F-00382448;Продан клиенту;RU3710R_6500589068;;25/11/2011;3710-ООО "Леонар Авто";20/12/11 14:25<br /> - <i>MODIFIED BY PCR</i><br />20/12/11 14:25<br /> - <i>MODIFIED BY PCR</i><br />20/12/11 14:25<br /> - <i>MODIFIED BY PCR</i><br />27/01/12 13:30<br /> - <i>YES</i><br />27/01/12 15:01<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
603990;9003;403147;4007 MP;4007 SKD Allure 2.4 4X4 CVT/1PMPSURRMH00BK22;S.U.V.;N4M0-BRUN MANGARO;2.4L MMC (  02);4 X 4 TRANSMSS CONTI;Z8TVUSFZFCM940906;1PMPSURRMH00I9;05/12/2011 11:13:56;Final Customer Order;Продан клиенту;;D737660;;RC175666;QOFX-NOIR;TC07 - Люк с электроприводом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31/03/2012;;;RU3710R;F-00385319;Продан клиенту;RU3710R_7504357008;;30/12/2011;3710-ООО "Леонар Авто";05/12/11 11:17<br /> - <i>MODIFIED BY PCR</i><br />24/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />24/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />26/12/11 08:32<br /> - <i>MODIFIED BY PCR</i><br />26/12/11 08:32<br /> - <i>MODIFIED BY PCR</i><br />12/01/12 14:15<br /> - <i>MODIFIED BY PCR</i><br />12/01/12 14:15<br /> - <i>MODIFIED BY PCR</i><br />12/01/12 14:15<br /> - <i>MODIFIED BY PCR</i><br />29/03/12 16:00<br /> - <i>YES</i><br />31/03/12 15:00<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
600896;9001;402746;Боксер;FgTl 335 L3H2(120hp) / Irit Profi 4P;FRG. EMP.LONG H2 16;5VP0-Синий;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YCBMFC12081352;2PU95KHDG6099S;02/12/2011 14:00:13;Final Customer Order;Продан клиенту;;D746548;;RC175225;VMFZ-Черная ткань;FX01 - Защита картера двигателя;RK04 - Электропривод и подогрев зеркал заднего вида;SE08 - Усиленная задняя подвеска;;;;;;;;;;;;;;;;;;;;;;;;;;;;14/03/2012;;;RU3710R;F-00380487;Продан клиенту;RU3710R_3905019765;;28/10/2011;3710-ООО "Леонар Авто";09/12/11 14:35<br /> - <i>MODIFIED BY PCR</i><br />09/12/11 14:35<br /> - <i>MODIFIED BY PCR</i><br />09/12/11 14:35<br /> - <i>MODIFIED BY PCR</i><br />27/02/12 11:15<br /> - <i>YES</i><br />14/03/12 17:00<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2012;01;;;;In Dealership;
600982;9001;402820;Боксер;FgTI 440 L4H2(120hp)/Line22_base;FRG. EMP.RALLON H2 2;WPP0-Белый;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12084872;2PU97MHDG6099V;02/12/2011 16:48:18;Final Customer Order;Продан клиенту;;D746548;;RC174934;VMFZ-Черная ткань;FX01 - Защита картера двигателя;HC08 - Отсутствие хронотахографа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31/01/2012;;;RU3710R;F-00382362;Продан клиенту;RU3710R_7508378659;;28/10/2011;3710-ООО "Леонар Авто";20/12/11 14:25<br /> - <i>MODIFIED BY PCR</i><br />20/12/11 14:25<br /> - <i>MODIFIED BY PCR</i><br />20/12/11 14:25<br /> - <i>MODIFIED BY PCR</i><br />31/01/12 13:15<br /> - <i>YES</i><br />31/01/12 15:45<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
600980;9001;402819;Боксер;FgTI 440 L4H2(120hp)/Line22_base;FRG. EMP.RALLON H2 2;WPP0-Белый;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12083045;2PU97MHDG6099V;02/12/2011 16:47:55;Final Customer Order;Продан клиенту;;D746548;;RC174950;VMFZ-Черная ткань;FX01 - Защита картера двигателя;HC08 - Отсутствие хронотахографа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31/01/2012;;;RU3710R;F-00380488;Продан клиенту;RU3710R_7448095223;;28/10/2011;3710-ООО "Леонар Авто";09/12/11 14:35<br /> - <i>MODIFIED BY PCR</i><br />09/12/11 14:35<br /> - <i>MODIFIED BY PCR</i><br />09/12/11 14:35<br /> - <i>MODIFIED BY PCR</i><br />30/01/12 13:00<br /> - <i>YES</i><br />31/01/12 12:15<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
600978;9001;402818;Боксер;FgTI 440 L4H2(120hp)/Line22_base;FRG. EMP.RALLON H2 2;WPP0-Белый;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12083576;2PU97MHDG6099V;02/12/2011 16:47:30;Final Customer Order;Продан клиенту;;D746548;;RC175080;VMFZ-Черная ткань;FX01 - Защита картера двигателя;HC08 - Отсутствие хронотахографа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12/01/2012;;;RU3710R;F-00379924;Продан клиенту;RU3710R_7448107334;;28/10/2011;3710-ООО "Леонар Авто";07/12/11 14:37<br /> - <i>MODIFIED BY PCR</i><br />07/12/11 14:37<br /> - <i>MODIFIED BY PCR</i><br />07/12/11 14:37<br /> - <i>MODIFIED BY PCR</i><br />10/01/12 16:00<br /> - <i>YES</i><br />12/01/12 10:31<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
600976;9001;402817;Боксер;FgTI 440 L4H2(120hp)/Line22_base;FRG. EMP.RALLON H2 2;WPP0-Белый;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12097022;2PU97MHDG6099V;02/12/2011 16:47:06;Final Customer Order;Продан клиенту;;D746548;;RC176823;VMFZ-Черная ткань;FX01 - Защита картера двигателя;HC08 - Отсутствие хронотахографа;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12/01/2012;;;RU3710R;F-00380405;Продан клиенту;RU3710R_7502496348;;11/11/2011;3710-ООО "Леонар Авто";09/12/11 14:34<br /> - <i>MODIFIED BY PCR</i><br />09/12/11 14:34<br /> - <i>MODIFIED BY PCR</i><br />09/12/11 14:34<br /> - <i>MODIFIED BY PCR</i><br />11/01/12 10:31<br /> - <i>YES</i><br />12/01/12 10:31<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
584151;9001;398755;Боксер;FgTI 440 L4H2(120hp)/Line22_base;FRG. EMP.RALLON H2 2;WPP0-Белый;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12082901;2PU97MHDG6099V;16/11/2011 10:23:16;Final Customer Order;Продан клиенту;;D746548;;RC175110;VMFZ-Черная ткань;FX01 - Защита картера двигателя;HC08 - Отсутствие хронотахографа;RK04 - Электропривод и подогрев зеркал заднего вида;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/01/2012;;;RU3710R;F-00386225;Продан клиенту;RU3710R_7500557444;;28/10/2011;3710-ООО "Леонар Авто";18/01/12 14:14<br /> - <i>MODIFIED BY PCR</i><br />18/01/12 14:14<br /> - <i>MODIFIED BY PCR</i><br />18/01/12 14:14<br /> - <i>MODIFIED BY PCR</i><br />20/01/12 10:00<br /> - <i>YES</i><br />23/01/12 09:45<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
581507;00450349;397863;Партнер B9;Partner B9  VP2 ACTIVE 90 hp / 1PB9AFGFJ532A015;Minivan;9QM0-MOONDUST;TU5JP4B   1587   ESS (  02);MANUAL 5-SPEED;VF37JNFRCBJ842400;1PB9AFGFJ5329S;07/11/2011 15:51:19;Final Customer Order;Продан клиенту;;D737659;;RC187974;YNFM-AMARANTE;NA01 - Передние сиденья с подогревом;PB04 - PB04;PQ02 - PQ02;RE07 - Двухзонный климат-контроль;RG03 - Круиз-контроль с ограничением скорости;;;;;;;;;;;;;;;;;;;;;;;;;;08/03/2012;;;RU3710R;F-00388620;Продан клиенту;RU3710R_8006113814;;20/01/2012;3710-ООО "Леонар Авто";08/11/11 05:08<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 05:08<br /> - <i>MODIFIED BY PCR</i><br />17/12/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />17/12/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />03/01/12 06:01<br /> - <i>MODIFIED BY PCR</i><br />03/01/12 06:01<br /> - <i>MODIFIED BY PCR</i><br />20/01/12 11:00<br /> - <i>MODIFIED BY PCR</i><br />20/01/12 11:00<br /> - <i>MODIFIED BY PCR</i><br />23/01/12 11:15<br /> - <i>YES</i><br />31/01/12 14:16<br /> - <i>MODIFIED BY PCR</i><br />31/01/12 14:16<br /> - <i>MODIFIED BY PCR</i><br />08/03/12 13:16<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
581505;00450348;397862;Партнер B9;Partner B9  VP1 ACCESS 90 hp / 1PB9AFCFJ532A015;Minivan;WPP0-Белый;TU5JP4B   1587   ESS (  02);MANUAL 5-SPEED;VF37JNFRCBJ833925;1PB9AFCFJ5329S;07/11/2011 15:50:50;Final Customer Order;Продан клиенту;;D762169;;RC187973;YMFZ-GRIS 4;FX01 - Защита картера двигателя;NL01 - NL01;RE01 - Кондиционер;;;;;;;;;;;;;;;;;;;;;;;;;;;;24/03/2012;;;RU3710R;F-00388576;Продан клиенту;RU3710R_7503877645;;13/01/2012;3710-ООО "Леонар Авто";08/11/11 05:08<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 05:08<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 05:08<br /> - <i>MODIFIED BY PCR</i><br />06/12/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />06/12/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />13/12/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />13/12/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />25/01/12 08:00<br /> - <i>MODIFIED BY PCR</i><br />25/01/12 08:00<br /> - <i>MODIFIED BY PCR</i><br />31/01/12 14:15<br /> - <i>MODIFIED BY PCR</i><br />31/01/12 14:15<br /> - <i>MODIFIED BY PCR</i><br />24/03/12 11:45<br /> - <i>YES</i><br />24/03/12 14:00<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
572815;9003;393488;3008 TB;3008 ACTIVE AT6 / 1PTBSYHCUM32A0C0;CROSS OVER 5 PORTES;K1M0-Коричневый;EP6CDT MD 112KW 1598 (  02);AUTOMATIC 6-SPEED;VF30U5FEABS301958;1PTBSYHCUM32A0;18/10/2011 16:38:59;Final Customer Order;Продан клиенту;;D737660;;RC183417;2YFX-NOIR;ZD10 - ZD10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27/02/2012;;;RU3710R;F-00374700;Продан клиенту;RU3710R_7500322086;;18/11/2011;3710-ООО "Леонар Авто";22/10/11 06:21<br /> - <i>MODIFIED BY PCR</i><br />22/10/11 06:21<br /> - <i>MODIFIED BY PCR</i><br />25/10/11 06:21<br /> - <i>MODIFIED BY PCR</i><br />25/10/11 06:21<br /> - <i>MODIFIED BY PCR</i><br />07/11/11 13:45<br /> - <i>YES</i><br />08/11/11 17:00<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 17:00<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 18:37<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 18:37<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 18:37<br /> - <i>MODIFIED BY PCR</i><br />27/02/12 17:01<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
571311;3710;392801;Партнер M5;Partner VU 800 TOLE 1.4E (karsan) / 2PM5ZVTS1532A050/10;Van;X9P0-ROUGE ARDENT;TU3A  1360CC  75HP  E (  02);MANUAL 5-SPEED;VF3GCKFWCBX515372;2PM5ZVTS1532A050/10;14/10/2011 12:59:41;Final Customer Order;Продан клиенту;;D746546;;CH608877;N0FZ-GRIS 4;NA01 - Передние сиденья с подогревом;RE01 - Кондиционер;WD05 - WD05;;;;;;;;;;;;;;;;;;;;;;;;;;;;27/03/2012;;;RU3710R;F-00382687;Продан клиенту;RU3710R_7504602912;;13/01/2012;3710-ООО "Леонар Авто";26/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />26/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />07/12/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />07/12/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />14/12/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />14/12/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />21/12/11 14:37<br /> - <i>MODIFIED BY PCR</i><br />21/12/11 14:37<br /> - <i>MODIFIED BY PCR</i><br />21/12/11 14:37<br /> - <i>MODIFIED BY PCR</i><br />27/03/12 10:00<br /> - <i>YES</i><br />27/03/12 10:45<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
569585;9002;392087;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;Hatchback 5 Doors;T4M0-Синий;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM014446;1PT7A5QCAL32Z0;12/10/2011 18:24:42;Final Customer Order;Продан клиенту;;D737660;;RC180588;6LFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14/02/2012;;;RU3710R;F-00374623;Продан клиенту;RU3710R_7503636572;;04/11/2011;3710-ООО "Леонар Авто";14/10/11 06:33<br /> - <i>MODIFIED BY PCR</i><br />14/10/11 06:33<br /> - <i>MODIFIED BY PCR</i><br />04/11/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />04/11/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />07/11/11 08:47<br /> - <i>MODIFIED BY PCR</i><br />07/11/11 08:47<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 14:41<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 14:41<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 14:41<br /> - <i>MODIFIED BY PCR</i><br />14/02/12 15:00<br /> - <i>YES</i><br />14/02/12 16:00<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
